,Tickers,Days_to_Exp,Price @ DtE,CPSP,Actual Price @ Expiry,Expected %Change,Actual %Change,Expected - Actual,MarketCap,Beta,1W %Change,50 Day MA,MA to TP %,Sharpe Ratio,30day Vol,95% VaR,predicted Direction
136,SHOP,1,934.1699829101562,1014.2224653119014,914.5,8.569370014690803,-2.105610677928196,10.674980692618998,111.679086592,1.3656629999999998,-17.64493025391104,1010.150399169922,8.133467960838244,46.76985134592681,3.6641020500435095,-7.88,False
137,SHOP,2,949.3099975585938,1018.7653778796276,914.5,7.316406705887128,-3.666873586933355,10.983280292820483,115.32312576,1.3656629999999998,-10.981605892689347,1010.4509997558594,6.440572874456833,47.82300879212031,3.6372636000983687,-7.88,False
138,SHOP,3,917.4000244140624,1032.7757003207146,914.5,12.576375935932846,-0.3161134005762223,12.892489336509069,109.511876608,1.3656629999999998,-11.96284543790259,1009.9131994628906,10.084278677441247,47.10528142567667,3.5338839862664977,-7.87,False
139,SHOP,4,973.02001953125,1063.6605196635633,914.5,9.315378749964374,-6.014266752645221,15.329645502609594,116.151345152,1.365663,-7.639295725557664,1009.7651989746092,3.7764052851719594,,3.4862151981497598,-7.79,False
140,SNAP,0,24.36000061035156,23.141174370216604,24.190000534057617,-5.003391665010986,-0.6978656487459273,-4.305526016265059,35.540430848,1.636488,2.7624292374083184,22.836000175476073,-5.5583131213278865,16.015454876371894,2.782754049904564,-8.78,Correct
141,SNAP,1,23.309999465942386,23.25477665994464,24.190000534057617,-0.23690608006418823,3.7752084439168554,-4.012114523981044,34.24751616,1.636488,4.016062582143234,22.82680015563965,-2.0729271616188716,13.556864040272725,2.786084852420452,-8.82,False
142,SNAP,2,23.649999618530273,23.04842745499923,24.190000534057617,-2.5436455527876523,2.283302005232345,-4.826947558019997,34.747052032,1.636488,4.692339348306511,22.830400161743164,-3.4655368710658925,14.043146645235893,2.724212685429215,-8.83,False
143,SNAP,3,22.690000534057614,22.48199080560373,24.190000534057617,-0.916746247500799,6.61084162491979,-7.52758787242059,33.336602624,1.636488,1.7032769036831663,22.81920017242432,0.5694122314927739,12.614018765431018,2.8490711289493102,-8.81,False
144,SNAP,4,22.440000534057614,23.48873212148231,24.190000534057617,4.673491811343844,7.798573789443522,-3.1250819780996784,32.969295872,1.636488,3.2198747484322063,22.82680015563965,1.7237059375064576,,2.858285509505028,-8.82,Correct
145,SNE,0,76.98999786376953,79.58117846177214,77.0199966430664,3.3656067929597695,0.03896451503993615,3.3266422779198335,95.128223744,1.118674,-3.0821449416076323,77.96080017089844,1.1952222798916237,11.033187171508558,1.6490976958633283,-4.21,Correct
